,Price,Prediction,Signal,Expected_Return,Signal_Strength,Regime,Volatility,SMA_50,SMA_200
697,413.64,415.1162026849389,0,0.003568810281739981,0.003568810281739981,sideways,0.009644117828302563,415.18700000000007,366.29335
698,414.58,411.40666663318876,0,-0.007654332979910321,0.007654332979910321,sideways,0.009645638126374824,415.25419999999997,366.691
699,411.84,410.5457768392563,0,-0.003142538754719512,0.003142538754719512,sideways,0.009438264923241159,415.37799999999993,367.0475
700,404.27,409.7067104545236,0,0.013448216425961907,0.013448216425961907,sideways,0.009867208392607485,415.35360000000003,367.3789
701,399.12,406.88595328748227,0,0.01945769013700707,0.01945769013700707,sideways,0.00968105474581311,415.055,367.68375
702,400.96,403.7925469946861,0,0.007064412895765514,0.007064412895765514,sideways,0.009845555120533402,414.79200000000003,367.98220000000003
703,407.57,403.23240412890914,0,-0.010642578872563866,0.010642578872563866,sideways,0.010460512697144172,414.53240000000005,368.33394999999996
704,409.06,405.4178235453367,0,-0.00890377072963205,0.00890377072963205,sideways,0.010526606990522406,414.4084,368.7201
705,399.04,406.7961746779084,0,0.019437085700452095,0.019437085700452095,sideways,0.011712102502743767,414.26279999999997,369.05295
706,406.32,403.01527881741526,0,-0.008133296865979347,0.008133296865979347,sideways,0.012612597235915885,414.19939999999997,369.39855000000006
707,402.25,403.71105162769555,0,0.0036321979557378584,0.0036321979557378584,sideways,0.012475037918115483,414.1132,369.6965
708,389.33,402.3751146104932,1,0.033506574398307905,0.033506574398307905,sideways,0.014093275242354627,413.8186,369.91695
709,394.94,395.5548752900958,0,0.0015568827925655146,0.0015568827925655146,sideways,0.014674050566317952,413.66159999999996,370.16299999999995
710,397.84,395.42932872593406,0,-0.006059398939437762,0.006059398939437762,sideways,0.014832490694053142,413.5748,370.3547500000001
711,406.66,397.0004446101189,0,-0.023753394456993853,0.023753394456993853,sideways,0.015139346682913642,413.475,370.61265
712,413.54,401.1544255432487,0,-0.029950124429925347,0.029950124429925347,sideways,0.015728505161348785,413.539,370.9460000000001
