date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-02-10 00:00:00+00:00,188.7,188.84,183.25,183.58,35844267,178.7458564589,178.8784712968,173.5833502708,173.8959423886,35844267,0.0,1.0
2020-02-11 00:00:00+00:00,184.44,190.7,183.5,190.65,53159906,174.7105763926,180.6403541426,173.8201624812,180.5929917005,53159906,0.0,1.0
2020-02-12 00:00:00+00:00,184.71,185.85,181.85,185.58,47062921,174.9663335799,176.0461972596,172.2572018922,175.7904400723,47062921,0.0,1.0
2020-02-13 00:00:00+00:00,183.71,186.23,182.87,183.08,35295834,174.019084738,176.4061518195,173.2233957109,173.4223179677,35295834,0.0,1.0
2020-02-14 00:00:00+00:00,185.35,185.41,182.65,183.25,23149516,175.5725728387,175.6294077692,173.0150009657,173.5833502708,23149516,0.0,1.0
2020-02-18 00:00:00+00:00,187.23,187.7,185.5,185.61,27853113,177.3534006614,177.7986076171,175.714660165,175.8188575376,27853113,0.0,1.0
2020-02-19 00:00:00+00:00,187.28,188.18,186.47,188.06,29997471,177.8838600128,178.7387055597,177.1144990207,178.6247261534,29997471,0.51,1.0
2020-02-20 00:00:00+00:00,184.42,187.25,181.1,186.95,36862376,175.1673508307,177.8553651613,172.0139205912,177.5704166456,36862376,0.0,1.0
2020-02-21 00:00:00+00:00,178.59,183.5,177.25,183.17,48600385,169.6298513439,174.2935087161,168.3570813075,173.9800653489,48600385,0.0,1.0
2020-02-24 00:00:00+00:00,170.89,174.55,163.23,167.77,68311066,162.3161727765,165.792544667,155.0404873446,159.3527082142,68311066,0.0,1.0
2020-02-25 00:00:00+00:00,168.07,174.84,167.65,174.2,68073295,159.6376567298,166.0679948988,159.2387288079,165.4601047321,68073295,0.0,1.0
2020-02-26 00:00:00+00:00,170.17,173.26,168.21,169.71,56387148,161.6322963391,164.5672660499,159.7706327037,161.1953752818,56387148,0.0,1.0
2020-02-27 00:00:00+00:00,158.18,167.03,157.98,163.32,93174906,150.2438539984,158.649835209,150.0538883214,155.1259718993,93174906,0.0,1.0
2020-02-28 00:00:00+00:00,162.01,163.71,152.0,152.41,97073557,153.8816967144,155.4964049696,144.3739145768,144.7633442148,97073557,0.0,1.0
2020-03-02 00:00:00+00:00,172.79,172.92,162.31,165.31,71030810,164.1208467088,164.2443243989,154.16664523,157.0161303862,71030810,0.0,1.0
2020-03-03 00:00:00+00:00,164.51,175.0,162.26,173.8,71677019,156.2562676779,166.2199674404,154.1191538108,165.080173378,71677019,0.0,1.0
2020-03-04 00:00:00+00:00,170.55,170.7,165.62,168.49,49814383,161.9932311255,162.1357053833,157.3105771856,160.0365846516,49814383,0.0,1.0
2020-03-05 00:00:00+00:00,166.27,170.87,165.69,166.05,47817251,157.9279656361,162.2971762088,157.3770651726,157.7190033913,47817251,0.0,1.0
2020-03-06 00:00:00+00:00,161.57,163.11,156.0,162.61,72821057,153.4637722249,154.9265079383,148.1732281183,154.4515937456,72821057,0.0,1.0
2020-03-09 00:00:00+00:00,150.62,157.75,150.0,151.0,70419274,143.063151405,149.8354277927,142.4742578061,143.4240861915,70419274,0.0,1.0
